"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
"291.25,-1.25,5.56"
